f_crop,f_prod_system,f_region,x0_crops
"Beans, dry",organic,2211,0
"Beans, dry",organic,2212,0
"Beans, dry",organic,2221,0
"Beans, dry",organic,2311,0
"Beans, dry",organic,2312,0
"Beans, dry",organic,2319,0
"Beans, dry",organic,2331,0
"Beans, dry",organic,2411,0
"Beans, dry",organic,2412,0
"Beans, dry",organic,2413,0
"Beans, dry",organic,2414,0
"Beans, dry",organic,2415,0
"Beans, dry",organic,2419,0
"Beans, dry",organic,2511,0
"Beans, dry",organic,2512,0
"Beans, dry",organic,2519,0
"Beans, dry",organic,2521,0
"Beans, dry",organic,311,0
"Beans, dry",organic,312,0
"Beans, dry",organic,321,0
"Beans, dry",organic,322,0
"Beans, dry",organic,411,0
"Beans, dry",organic,421,0
"Beans, dry",organic,422,0
"Beans, dry",organic,431,0
"Beans, dry",organic,511,0
"Beans, dry",organic,512,0
"Beans, dry",organic,513,0
"Beans, dry",organic,514,0
"Beans, dry",organic,515,0
"Beans, dry",organic,521,0
"Beans, dry",organic,611,0
"Beans, dry",organic,612,0
"Beans, dry",organic,621,0
"Beans, dry",organic,622,0
"Beans, dry",organic,711,0
"Beans, dry",organic,731,0
"Beans, dry",organic,811,28.5030196
"Beans, dry",organic,812,10.258733
"Beans, dry",organic,813,0
"Beans, dry",organic,814,0
"Beans, dry",organic,821,0
"Beans, dry",organic,831,0
"Beans, dry",organic,911,3.888145161
"Beans, dry",organic,912,11.40717742
"Beans, dry",organic,913,0
"Broad beans and horse beans, dry",conventional,1011,132.9084866
"Broad beans and horse beans, dry",conventional,111,30.8524146
"Broad beans and horse beans, dry",conventional,1111,91.49895987
"Broad beans and horse beans, dry",conventional,1112,212.5961299
"Broad beans and horse beans, dry",conventional,112,41.68758791
"Broad beans and horse beans, dry",conventional,1121,141.7301314
"Broad beans and horse beans, dry",conventional,1122,143.3439646
"Broad beans and horse beans, dry",conventional,1123,928.4615979
"Broad beans and horse beans, dry",conventional,1124,49.03347915
"Broad beans and horse beans, dry",conventional,1131,0
"Broad beans and horse beans, dry",conventional,1211,119.8006017
"Broad beans and horse beans, dry",conventional,1212,212.6310963
"Broad beans and horse beans, dry",conventional,1213,17.55471992
"Broad beans and horse beans, dry",conventional,1214,65.65967841
"Broad beans and horse beans, dry",conventional,1215,427.0147274
"Broad beans and horse beans, dry",conventional,1216,414.3977824
"Broad beans and horse beans, dry",conventional,1221,18.77202993
"Broad beans and horse beans, dry",conventional,1222,160.3960955
"Broad beans and horse beans, dry",conventional,1311,727.585076
"Broad beans and horse beans, dry",conventional,1321,659.9574359
"Broad beans and horse beans, dry",conventional,1322,1.468944519
"Broad beans and horse beans, dry",conventional,1331,404.0515524
"Broad beans and horse beans, dry",conventional,1411,47.89423787
"Broad beans and horse beans, dry",conventional,1412,203.8318246
"Broad beans and horse beans, dry",conventional,1421,217.6388195
"Broad beans and horse beans, dry",conventional,1511,0
"Broad beans and horse beans, dry",conventional,1512,845.8672202
"Broad beans and horse beans, dry",conventional,1521,154.282325
"Broad beans and horse beans, dry",conventional,1522,43.25543339
"Broad beans and horse beans, dry",conventional,1611,0
"Broad beans and horse beans, dry",conventional,1612,161.3691655
"Broad beans and horse beans, dry",conventional,1613,51.10790003
"Broad beans and horse beans, dry",conventional,1614,365.616756
"Broad beans and horse beans, dry",conventional,1615,455.9658425
"Broad beans and horse beans, dry",conventional,1616,1069.461919
"Broad beans and horse beans, dry",conventional,1617,143.7795938
"Broad beans and horse beans, dry",conventional,1621,561.8505397
"Broad beans and horse beans, dry",conventional,1622,1599.936363
"Broad beans and horse beans, dry",conventional,1623,846.9560019
"Broad beans and horse beans, dry",conventional,1711,107.2386678
"Broad beans and horse beans, dry",conventional,1712,124.1758824
"Broad beans and horse beans, dry",conventional,1713,42.82278478
"Broad beans and horse beans, dry",conventional,1721,0
"Broad beans and horse beans, dry",conventional,1722,361.8788418
"Broad beans and horse beans, dry",conventional,1723,0
"Broad beans and horse beans, dry",conventional,1724,0
"Broad beans and horse beans, dry",conventional,1811,41.40975143
"Broad beans and horse beans, dry",conventional,1812,277.8076151
"Broad beans and horse beans, dry",conventional,1813,15.4862298
"Broad beans and horse beans, dry",conventional,1821,241.0200782
"Broad beans and horse beans, dry",conventional,1911,605.5361458
"Broad beans and horse beans, dry",conventional,1912,27.68278219
"Broad beans and horse beans, dry",conventional,1921,212.707341
"Broad beans and horse beans, dry",conventional,1922,89.18143962
"Broad beans and horse beans, dry",conventional,2011,16.7580037
"Broad beans and horse beans, dry",conventional,2012,0
"Broad beans and horse beans, dry",conventional,2019,0
"Broad beans and horse beans, dry",conventional,2111,0.435946825
"Broad beans and horse beans, dry",conventional,2121,7.593589157
"Broad beans and horse beans, dry",conventional,2122,0
"Broad beans and horse beans, dry",conventional,2211,0
"Broad beans and horse beans, dry",conventional,2212,0
"Broad beans and horse beans, dry",conventional,2221,0
"Broad beans and horse beans, dry",conventional,2311,0
"Broad beans and horse beans, dry",conventional,2312,0
"Broad beans and horse beans, dry",conventional,2319,0
"Broad beans and horse beans, dry",conventional,2331,0
"Broad beans and horse beans, dry",conventional,2411,0
"Broad beans and horse beans, dry",conventional,2412,0
"Broad beans and horse beans, dry",conventional,2413,0
"Broad beans and horse beans, dry",conventional,2414,0
"Broad beans and horse beans, dry",conventional,2415,0
"Broad beans and horse beans, dry",conventional,2419,0
"Broad beans and horse beans, dry",conventional,2511,5.340672523
"Broad beans and horse beans, dry",conventional,2512,0
"Broad beans and horse beans, dry",conventional,2519,0
"Broad beans and horse beans, dry",conventional,2521,0
"Broad beans and horse beans, dry",conventional,311,143.8749016
"Broad beans and horse beans, dry",conventional,312,64.74574026
"Broad beans and horse beans, dry",conventional,321,238.7378493
"Broad beans and horse beans, dry",conventional,322,0
"Broad beans and horse beans, dry",conventional,411,373.8232288
"Broad beans and horse beans, dry",conventional,421,171.8290402
"Broad beans and horse beans, dry",conventional,422,139.4962951
"Broad beans and horse beans, dry",conventional,431,68.11228128
"Broad beans and horse beans, dry",conventional,511,55.22912717
"Broad beans and horse beans, dry",conventional,512,68.35839567
"Broad beans and horse beans, dry",conventional,513,759.7946895
"Broad beans and horse beans, dry",conventional,514,1109.049521
"Broad beans and horse beans, dry",conventional,515,896.6116617
"Broad beans and horse beans, dry",conventional,521,100.7925409
"Broad beans and horse beans, dry",conventional,611,0
"Broad beans and horse beans, dry",conventional,612,70.02282143
"Broad beans and horse beans, dry",conventional,621,0
"Broad beans and horse beans, dry",conventional,622,0
"Broad beans and horse beans, dry",conventional,711,2.605067566
"Broad beans and horse beans, dry",conventional,731,4.045670326
"Broad beans and horse beans, dry",conventional,811,224.817174
"Broad beans and horse beans, dry",conventional,812,31.40133236
"Broad beans and horse beans, dry",conventional,813,28.95826307
"Broad beans and horse beans, dry",conventional,814,0
"Broad beans and horse beans, dry",conventional,821,198.2740896
"Broad beans and horse beans, dry",conventional,831,0
"Broad beans and horse beans, dry",conventional,911,33.44266673
"Broad beans and horse beans, dry",conventional,912,274.8144034
"Broad beans and horse beans, dry",conventional,913,20.6874685
"Broad beans and horse beans, dry",organic,1011,33.4139138
"Broad beans and horse beans, dry",organic,111,4.480466996
"Broad beans and horse beans, dry",organic,1111,17.61909813
"Broad beans and horse beans, dry",organic,1112,41.02233624
"Broad beans and horse beans, dry",organic,112,5.806090486
"Broad beans and horse beans, dry",organic,1121,27.29164459
"Broad beans and horse beans, dry",organic,1122,27.60240535
"Broad beans and horse beans, dry",organic,1123,178.7851581
"Broad beans and horse beans, dry",organic,1124,7.710561247
"Broad beans and horse beans, dry",organic,1131,0
"Broad beans and horse beans, dry",organic,1211,23.06888034
"Broad beans and horse beans, dry",organic,1212,40.94437967
"Broad beans and horse beans, dry",organic,1213,3.380348077
"Broad beans and horse beans, dry",organic,1214,12.64346959
"Broad beans and horse beans, dry",organic,1215,82.22622855
"Broad beans and horse beans, dry",organic,1216,79.79670156
"Broad beans and horse beans, dry",organic,1221,3.614754069
"Broad beans and horse beans, dry",organic,1222,30.88597455
"Broad beans and horse beans, dry",organic,1311,90.91184
"Broad beans and horse beans, dry",organic,1321,83.69892732
"Broad beans and horse beans, dry",organic,1322,0.215105614
"Broad beans and horse beans, dry",organic,1331,72.95541911
"Broad beans and horse beans, dry",organic,1411,21.54083413
"Broad beans and horse beans, dry",organic,1412,91.67506822
"Broad beans and horse beans, dry",organic,1421,97.88487969
"Broad beans and horse beans, dry",organic,1511,0
"Broad beans and horse beans, dry",organic,1512,380.4358582
"Broad beans and horse beans, dry",organic,1521,61.9047942
"Broad beans and horse beans, dry",organic,1522,19.45449301
"Broad beans and horse beans, dry",organic,1611,0
"Broad beans and horse beans, dry",organic,1612,72.35769164
"Broad beans and horse beans, dry",organic,1613,22.98620557
"Broad beans and horse beans, dry",organic,1614,156.6740431
"Broad beans and horse beans, dry",organic,1615,205.0744519
"Broad beans and horse beans, dry",organic,1616,480.9994444
"Broad beans and horse beans, dry",organic,1617,61.56719813
"Broad beans and horse beans, dry",organic,1621,252.6969803
"Broad beans and horse beans, dry",organic,1622,719.5847633
"Broad beans and horse beans, dry",organic,1623,380.9255469
"Broad beans and horse beans, dry",organic,1711,69.65118766
"Broad beans and horse beans, dry",organic,1712,76.71683192
"Broad beans and horse beans, dry",organic,1713,28.19851372
"Broad beans and horse beans, dry",organic,1721,0
"Broad beans and horse beans, dry",organic,1722,213.6558443
"Broad beans and horse beans, dry",organic,1723,0
"Broad beans and horse beans, dry",organic,1724,0
"Broad beans and horse beans, dry",organic,1811,9.47047483
"Broad beans and horse beans, dry",organic,1812,59.26224786
"Broad beans and horse beans, dry",organic,1813,3.426053738
"Broad beans and horse beans, dry",organic,1821,55.63955287
"Broad beans and horse beans, dry",organic,1911,171.4274553
"Broad beans and horse beans, dry",organic,1912,8.062841175
"Broad beans and horse beans, dry",organic,1921,54.58094258
"Broad beans and horse beans, dry",organic,1922,16.553569
"Broad beans and horse beans, dry",organic,2011,29.18280174
"Broad beans and horse beans, dry",organic,2012,0
"Broad beans and horse beans, dry",organic,2019,0
"Broad beans and horse beans, dry",organic,2111,0.595514775
"Broad beans and horse beans, dry",organic,2121,8.958176443
"Broad beans and horse beans, dry",organic,2122,0
"Broad beans and horse beans, dry",organic,2211,0
"Broad beans and horse beans, dry",organic,2212,0
"Broad beans and horse beans, dry",organic,2221,0
"Broad beans and horse beans, dry",organic,2311,0
"Broad beans and horse beans, dry",organic,2312,0
"Broad beans and horse beans, dry",organic,2319,0
"Broad beans and horse beans, dry",organic,2331,0
"Broad beans and horse beans, dry",organic,2411,0
"Broad beans and horse beans, dry",organic,2412,0
"Broad beans and horse beans, dry",organic,2413,0
"Broad beans and horse beans, dry",organic,2414,0
"Broad beans and horse beans, dry",organic,2415,0
"Broad beans and horse beans, dry",organic,2419,0
"Broad beans and horse beans, dry",organic,2511,1.119025077
"Broad beans and horse beans, dry",organic,2512,0
"Broad beans and horse beans, dry",organic,2519,0
"Broad beans and horse beans, dry",organic,2521,0
"Broad beans and horse beans, dry",organic,311,26.16725198
"Broad beans and horse beans, dry",organic,312,11.77206774
"Broad beans and horse beans, dry",organic,321,42.45401381
"Broad beans and horse beans, dry",organic,322,0
"Broad beans and horse beans, dry",organic,411,101.0428317
"Broad beans and horse beans, dry",organic,421,36.90149154
"Broad beans and horse beans, dry",organic,422,38.20081008
"Broad beans and horse beans, dry",organic,431,17.24889679
"Broad beans and horse beans, dry",organic,511,16.33774961
"Broad beans and horse beans, dry",organic,512,21.0412679
"Broad beans and horse beans, dry",organic,513,236.6200065
"Broad beans and horse beans, dry",organic,514,345.387127
"Broad beans and horse beans, dry",organic,515,279.2284023
"Broad beans and horse beans, dry",organic,521,30.52438376
"Broad beans and horse beans, dry",organic,611,0
"Broad beans and horse beans, dry",organic,612,10.99248391
"Broad beans and horse beans, dry",organic,621,0
"Broad beans and horse beans, dry",organic,622,0
"Broad beans and horse beans, dry",organic,711,3.417274834
"Broad beans and horse beans, dry",organic,731,2.121109079
"Broad beans and horse beans, dry",organic,811,29.2532988
"Broad beans and horse beans, dry",organic,812,4.018633238
"Broad beans and horse beans, dry",organic,813,3.705977731
"Broad beans and horse beans, dry",organic,814,0
"Broad beans and horse beans, dry",organic,821,30.61048418
"Broad beans and horse beans, dry",organic,831,0
"Broad beans and horse beans, dry",organic,911,5.042655666
"Broad beans and horse beans, dry",organic,912,41.43791581
"Broad beans and horse beans, dry",organic,913,3.119361895
"Cabbages, cauliflowers and broccoli",conventional,1011,13.15498604
"Cabbages, cauliflowers and broccoli",conventional,111,0.249032692
"Cabbages, cauliflowers and broccoli",conventional,1111,340.6044893
"Cabbages, cauliflowers and broccoli",conventional,1112,7.748030443
"Cabbages, cauliflowers and broccoli",conventional,112,0.437747085
"Cabbages, cauliflowers and broccoli",conventional,1121,93.50552171
"Cabbages, cauliflowers and broccoli",conventional,1122,0.318194336
"Cabbages, cauliflowers and broccoli",conventional,1123,22.47678154
"Cabbages, cauliflowers and broccoli",conventional,1124,3.278593283
"Cabbages, cauliflowers and broccoli",conventional,1131,0.169961558
"Cabbages, cauliflowers and broccoli",conventional,1211,251.7663059
"Cabbages, cauliflowers and broccoli",conventional,1212,15.37461308
"Cabbages, cauliflowers and broccoli",conventional,1213,2.217433194
"Cabbages, cauliflowers and broccoli",conventional,1214,26.11319696
"Cabbages, cauliflowers and broccoli",conventional,1215,5.152073383
"Cabbages, cauliflowers and broccoli",conventional,1216,42.66075225
"Cabbages, cauliflowers and broccoli",conventional,1221,0.340712999
"Cabbages, cauliflowers and broccoli",conventional,1222,108.1073962
"Cabbages, cauliflowers and broccoli",conventional,1311,18.11164316
"Cabbages, cauliflowers and broccoli",conventional,1321,22.8836577
"Cabbages, cauliflowers and broccoli",conventional,1322,0.314326794
"Cabbages, cauliflowers and broccoli",conventional,1331,23.6252408
"Cabbages, cauliflowers and broccoli",conventional,1411,0.547190279
"Cabbages, cauliflowers and broccoli",conventional,1412,2.21391367
"Cabbages, cauliflowers and broccoli",conventional,1421,0.683370941
"Cabbages, cauliflowers and broccoli",conventional,1511,1.092539868
"Cabbages, cauliflowers and broccoli",conventional,1512,0.159209726
"Cabbages, cauliflowers and broccoli",conventional,1521,0.385267986
"Cabbages, cauliflowers and broccoli",conventional,1522,0.058148604
